customer_id,company_name,signup_date,country,industry,company_size,acquisition_channel,sales_region
C06111,Vertex Works,2025-10-20,USA,Education,Medium,Organic Search,North America
C06112,Vertex Software,2025-10-19,USA,Healthcare,Small,Sales,North America
C06113,Bright Solutions,2025-02-19,India,Finance,Small,Sales,APAC
C06114,Fusion Software,2024-03-23,Canada,Technology,Medium,Email Marketing,North America
C06115,Digital Services,2024-10-15,India,Finance,Small,Paid Social,APAC
C06116,Next Technologies,2025-01-16,Other,Retail,Small,Organic Search,Other
C06117,Nova Works,2024-11-15,USA,Technology,Small,Sales,North America
C06118,Digital Group,2024-09-13,USA,Retail,Small,Organic Search,North America
C06119,Vertex Software,2025-06-06,USA,Healthcare,Medium,Sales,North America
C06120,Summit Group,2024-03-21,USA,Finance,Medium,Organic Search,North America
C06121,Vertex Analytics,2025-06-23,Germany,Professional Services,Medium,Paid Search,Europe
C06122,Bright Group,2024-06-30,USA,Education,Medium,Organic Search,North America
C06123,Prime Networks,2024-08-23,India,Finance,Small,Paid Social,APAC
C06124,Blue Group,2025-05-09,USA,Other,Small,Paid Search,North America
C06125,Summit Labs,2025-04-18,India,Education,Medium,Paid Search,APAC
C06126,Next Systems,2024-08-06,Other,Other,Small,Sales,Other
C06127,Prime Group,2024-03-22,Germany,Technology,Large,Paid Social,Europe
C06128,Core Labs,2025-12-01,Australia,Education,Medium,Paid Search,APAC
C06129,Summit Services,2025-06-23,USA,Retail,Small,Organic Search,North America
C06130,Apex Systems,2024-03-03,Singapore,Education,Medium,Paid Search,APAC
C06131,Digital Group,2025-02-06,India,Finance,Small,Organic Search,APAC
C06132,Digital Labs,2025-01-20,India,Professional Services,Medium,Sales,APAC
C06133,Digital Analytics,2025-08-18,Australia,Technology,Large,Paid Social,APAC
C06134,Core Labs,2024-12-13,UK,Finance,Large,Paid Social,Europe
C06135,Cloud Group,2024-05-05,USA,Professional Services,Medium,Partner,North America
C06136,Cloud Solutions,2025-03-30,Singapore,Finance,Medium,Sales,APAC
C06137,Next Works,2024-05-25,USA,Marketing,Small,Organic Search,North America
C06138,Nova Systems,2024-04-11,India,Technology,Small,Sales,APAC
C06139,Core Services,2024-07-18,Australia,Retail,Medium,Sales,APAC
C06140,Vertex Systems,2025-01-06,UK,Healthcare,Small,Paid Search,Europe
C06141,Next Software,2024-01-21,USA,Manufacturing,Large,Paid Social,North America
C06142,Bright Technologies,2025-10-25,UK,Healthcare,Large,Organic Search,Europe
C06143,Digital Services,2025-11-15,USA,Education,Small,Paid Social,North America
C06144,Summit Services,2024-05-19,UK,Retail,Small,Sales,Europe
C06145,Next Group,2025-01-22,USA,Finance,Large,Sales,North America
C06146,Nova Group,2025-07-20,USA,Healthcare,Medium,Organic Search,North America
C06147,Blue Group,2024-03-15,Germany,Marketing,Medium,Paid Search,Europe
C06148,Bright Analytics,2024-11-03,USA,Professional Services,Small,Organic Search,North America
C06149,Cloud Solutions,2025-03-05,USA,Other,Medium,Referral,North America
C06150,Summit Technologies,2025-04-20,USA,Manufacturing,Small,Referral,North America
C06151,Prime Software,2024-06-15,USA,Retail,Medium,Organic Search,North America
C06152,Core Solutions,2025-08-22,India,Professional Services,Small,Sales,APAC
C06153,Nova Analytics,2024-01-20,Other,Education,Medium,Sales,Other
C06154,Core Software,2024-12-21,USA,Finance,Medium,Organic Search,North America
C06155,Vertex Works,2025-07-15,Australia,Professional Services,Medium,Paid Search,APAC
C06156,Core Works,2025-11-25,Australia,Finance,Large,Paid Search,APAC
C06157,Next Labs,2025-02-07,USA,Finance,Medium,Referral,North America
C06158,Fusion Services,2024-10-07,USA,Finance,Small,Organic Search,North America
C06159,Bright Solutions,2025-08-30,USA,Technology,Medium,Paid Search,North America
C06160,Vertex Group,2024-08-15,USA,Manufacturing,Large,Referral,North America
C06161,Fusion Works,2025-01-09,Australia,Technology,Medium,Sales,APAC
C06162,Nova Technologies,2025-06-01,USA,Manufacturing,Small,Organic Search,North America
C06163,Digital Services,2025-04-09,Canada,Retail,Medium,Paid Search,North America
C06164,Vertex Systems,2025-07-16,India,Education,Small,Organic Search,APAC
C06165,Next Systems,2025-05-22,USA,Education,Large,Email Marketing,North America
C06166,Nova Software,2024-11-21,USA,Marketing,Large,Referral,North America
C06167,Blue Works,2024-01-20,USA,Technology,Medium,Organic Search,North America
C06168,Nova Services,2024-10-09,Singapore,Education,Enterprise,Organic Search,APAC
C06169,Bright Analytics,2025-05-08,Singapore,Healthcare,Small,Paid Search,APAC
C06170,Bright Solutions,2025-04-01,India,Technology,Medium,Email Marketing,APAC
C06171,Nova Analytics,2025-11-25,USA,Marketing,Medium,Referral,North America
C06172,Nova Systems,2025-02-17,USA,Finance,Medium,Referral,North America
C06173,Cloud Services,2024-11-14,USA,Manufacturing,Medium,Organic Search,North America
C06174,Summit Analytics,2024-10-15,USA,Other,Medium,Sales,North America
C06175,Cloud Solutions,2024-08-12,USA,Manufacturing,Medium,Paid Search,North America
C06176,Fusion Software,2024-02-29,India,Technology,Small,Organic Search,APAC
C06177,Fusion Technologies,2025-11-16,USA,Technology,Medium,Paid Search,North America
C06178,Fusion Works,2025-07-22,India,Retail,Small,Referral,APAC
C06179,Core Works,2025-08-23,India,Technology,Small,Organic Search,APAC
C06180,Apex Networks,2024-08-30,India,Healthcare,Small,Organic Search,APAC
C06181,Next Solutions,2025-06-15,UK,Retail,Small,Paid Search,Europe
C06182,Fusion Solutions,2025-07-07,Other,Professional Services,Small,Paid Search,Other
C06183,Fusion Systems,2024-04-09,Canada,Technology,Small,Paid Social,North America
C06184,Blue Group,2024-05-18,USA,Marketing,Small,Paid Search,North America
C06185,Digital Technologies,2024-11-29,USA,Technology,Small,Sales,North America
C06186,Cloud Works,2025-04-06,India,Technology,Small,Sales,APAC
C06187,Nova Solutions,2024-05-16,USA,Finance,Small,Sales,North America
C06188,Summit Software,2024-09-01,Germany,Marketing,Small,Paid Search,Europe
C06189,Nova Networks,2024-10-08,USA,Healthcare,Medium,Paid Social,North America
C06190,Summit Services,2024-05-20,UK,Professional Services,Large,Sales,Europe
C06191,Bright Analytics,2025-04-19,USA,Technology,Small,Paid Search,North America
C06192,Summit Labs,2025-03-17,Australia,Manufacturing,Medium,Paid Social,APAC
C06193,Prime Works,2024-10-11,Germany,Professional Services,Medium,Referral,Europe
C06194,Fusion Analytics,2024-01-03,Other,Manufacturing,Medium,Paid Search,Other
C06195,Fusion Works,2025-02-26,UK,Finance,Medium,Referral,Europe
C06196,Cloud Works,2025-10-22,USA,Finance,Small,Referral,North America
C06197,Nova Networks,2025-03-22,USA,Education,Medium,Paid Search,North America
C06198,Nova Systems,2024-04-10,India,Retail,Small,Sales,APAC
C06199,Fusion Systems,2024-04-28,Canada,Retail,Small,Email Marketing,North America
C06200,Vertex Networks,2024-08-30,Canada,Technology,Medium,Paid Search,North America
C06201,Summit Solutions,2025-07-13,USA,Manufacturing,Medium,Email Marketing,North America
C06202,Cloud Services,2025-02-04,Germany,Retail,Medium,Paid Search,Europe
C06203,Vertex Analytics,2025-09-10,USA,Technology,Small,Organic Search,North America
C06204,Core Technologies,2025-02-26,India,Technology,Small,Referral,APAC
C06205,Blue Systems,2024-08-04,Germany,Technology,Medium,Organic Search,Europe
C06206,Core Labs,2025-03-30,UK,Retail,Medium,Paid Social,Europe
C06207,Next Technologies,2025-10-01,UK,Technology,Medium,Referral,Europe
C06208,Blue Systems,2024-03-10,Canada,Retail,Enterprise,Organic Search,North America
C06209,Next Networks,2025-08-11,USA,Marketing,Enterprise,Sales,North America
C06210,Next Analytics,2025-04-04,USA,Retail,Large,Paid Social,North America
C06211,Next Solutions,2025-07-11,India,Manufacturing,Small,Referral,APAC
C06212,Vertex Technologies,2024-11-17,Other,Education,Medium,Organic Search,Other
C06213,Blue Works,2025-02-03,USA,Finance,Small,Referral,North America
C06214,Digital Works,2025-06-30,USA,Technology,Large,Paid Search,North America
C06215,Prime Group,2024-01-04,UK,Professional Services,Large,Paid Social,Europe
C06216,Fusion Works,2024-05-18,USA,Retail,Medium,Sales,North America
C06217,Blue Labs,2025-06-14,Canada,Marketing,Large,Organic Search,North America
C06218,Blue Technologies,2025-11-27,Canada,Education,Small,Referral,North America
C06219,Nova Software,2024-08-30,USA,Technology,Small,Paid Social,North America
C06220,Digital Works,2024-09-05,Canada,Marketing,Large,Partner,North America
C06221,Cloud Labs,2024-05-28,India,Education,Medium,Paid Social,APAC
C06222,Apex Services,2024-01-01,UK,Other,Small,Paid Search,Europe
C06223,Vertex Analytics,2024-01-31,USA,Marketing,Medium,Organic Search,North America
C06224,Next Software,2024-03-03,UK,Technology,Large,Referral,Europe
C06225,Core Group,2025-07-28,India,Technology,Medium,Organic Search,APAC
C06226,Next Labs,2024-01-25,USA,Technology,Large,Email Marketing,North America
C06227,Core Technologies,2024-05-04,Germany,Retail,Small,Email Marketing,Europe
C06228,Nova Analytics,2025-04-20,Germany,Professional Services,Medium,Sales,Europe
C06229,Summit Software,2024-05-08,USA,Retail,Small,Paid Social,North America
C06230,Vertex Works,2024-07-14,USA,Education,Small,Sales,North America
C06231,Summit Software,2025-01-20,Canada,Finance,Medium,Referral,North America
C06232,Next Services,2025-04-26,Australia,Technology,Small,Email Marketing,APAC
C06233,Prime Solutions,2025-08-05,USA,Education,Medium,Referral,North America
C06234,Cloud Networks,2024-08-22,USA,Healthcare,Enterprise,Organic Search,North America
C06235,Fusion Software,2025-02-28,USA,Retail,Small,Organic Search,North America
C06236,Prime Works,2024-04-02,Canada,Finance,Large,Sales,North America
C06237,Core Services,2025-02-14,Germany,Marketing,Small,Referral,Europe
C06238,Summit Services,2024-09-28,Singapore,Technology,Medium,Paid Search,APAC
C06239,Digital Analytics,2025-11-19,India,Technology,Small,Organic Search,APAC
C06240,Apex Solutions,2025-04-05,India,Professional Services,Small,Paid Social,APAC
C06241,Bright Networks,2025-08-11,India,Manufacturing,Medium,Organic Search,APAC
C06242,Fusion Labs,2024-09-06,USA,Marketing,Small,Sales,North America
C06243,Vertex Services,2025-10-26,USA,Marketing,Medium,Email Marketing,North America
C06244,Fusion Group,2024-05-12,Canada,Manufacturing,Medium,Referral,North America
C06245,Prime Services,2025-09-09,Germany,Retail,Medium,Paid Search,Europe
C06246,Prime Works,2024-06-13,USA,Education,Medium,Organic Search,North America
C06247,Digital Solutions,2025-04-30,India,Retail,Large,Partner,APAC
C06248,Next Systems,2025-11-15,USA,Education,Medium,Sales,North America
C06249,Prime Works,2025-01-15,Canada,Finance,Medium,Organic Search,North America
C06250,Vertex Technologies,2025-11-04,USA,Professional Services,Medium,Email Marketing,North America
C06251,Apex Networks,2024-09-27,India,Finance,Small,Organic Search,APAC
C06252,Cloud Labs,2025-01-10,USA,Professional Services,Small,Referral,North America
C06253,Bright Services,2024-08-24,USA,Education,Medium,Paid Search,North America
C06254,Fusion Technologies,2025-05-06,USA,Retail,Medium,Paid Search,North America
C06255,Nova Analytics,2025-04-27,India,Technology,Enterprise,Paid Social,APAC
C06256,Next Group,2024-06-09,India,Healthcare,Large,Paid Social,APAC
C06257,Cloud Software,2025-08-23,Other,Finance,Medium,Paid Social,Other
C06258,Next Services,2024-05-04,Other,Technology,Small,Email Marketing,Other
C06259,Apex Works,2024-07-24,India,Healthcare,Small,Organic Search,APAC
C06260,Prime Systems,2024-07-17,India,Technology,Small,Email Marketing,APAC
C06261,Bright Systems,2024-09-10,Singapore,Retail,Small,Paid Social,APAC
C06262,Apex Analytics,2025-08-24,USA,Retail,Medium,Paid Social,North America
C06263,Nova Networks,2025-04-10,Australia,Manufacturing,Medium,Referral,APAC
C06264,Prime Solutions,2024-10-18,Canada,Technology,Small,Organic Search,North America
C06265,Digital Technologies,2025-08-15,Germany,Healthcare,Small,Email Marketing,Europe
C06266,Cloud Labs,2025-06-28,Singapore,Technology,Medium,Paid Social,APAC
C06267,Prime Technologies,2025-05-31,India,Retail,Large,Paid Search,APAC
C06268,Prime Technologies,2024-06-17,Singapore,Other,Small,Organic Search,APAC
C06269,Bright Labs,2025-04-07,UK,Technology,Small,Partner,Europe
C06270,Summit Analytics,2025-01-11,Canada,Retail,Small,Sales,North America
C06271,Vertex Services,2024-01-19,Other,Technology,Small,Organic Search,Other
C06272,Blue Services,2025-01-21,Canada,Other,Medium,Paid Search,North America
C06273,Bright Technologies,2025-04-21,USA,Education,Medium,Paid Search,North America
C06274,Summit Networks,2025-06-12,UK,Education,Medium,Referral,Europe
C06275,Core Technologies,2025-02-22,India,Retail,Medium,Referral,APAC
C06276,Fusion Labs,2025-09-24,USA,Professional Services,Small,Sales,North America
C06277,Next Solutions,2024-01-17,UK,Retail,Small,Organic Search,Europe
C06278,Fusion Solutions,2024-04-23,UK,Technology,Small,Paid Search,Europe
C06279,Vertex Labs,2024-07-17,Canada,Technology,Enterprise,Paid Search,North America
C06280,Prime Technologies,2024-08-22,USA,Technology,Small,Paid Social,North America
C06281,Prime Labs,2024-04-29,Germany,Other,Small,Sales,Europe
C06282,Summit Systems,2024-12-02,Canada,Other,Small,Paid Social,North America
C06283,Next Networks,2024-09-23,USA,Marketing,Small,Sales,North America
C06284,Cloud Technologies,2024-04-06,USA,Finance,Enterprise,Sales,North America
C06285,Summit Labs,2025-01-12,Canada,Finance,Medium,Organic Search,North America
C06286,Next Systems,2024-03-29,USA,Manufacturing,Medium,Paid Social,North America
C06287,Apex Works,2025-09-23,UK,Manufacturing,Medium,Referral,Europe
C06288,Bright Solutions,2025-04-15,Singapore,Retail,Medium,Sales,APAC
C06289,Cloud Services,2024-07-26,USA,Manufacturing,Medium,Partner,North America
C06290,Apex Works,2025-11-12,India,Healthcare,Medium,Paid Social,APAC
C06291,Blue Technologies,2024-12-17,USA,Retail,Small,Email Marketing,North America
C06292,Bright Works,2024-05-10,Canada,Finance,Small,Partner,North America
C06293,Apex Labs,2025-07-23,Canada,Professional Services,Medium,Organic Search,North America
C06294,Digital Solutions,2025-09-12,USA,Technology,Medium,Paid Search,North America
C06295,Vertex Works,2024-01-14,Canada,Technology,Small,Email Marketing,North America
C06296,Core Networks,2025-11-28,Other,Retail,Small,Referral,Other
C06297,Core Analytics,2025-02-08,India,Finance,Large,Referral,APAC
C06298,Nova Systems,2025-08-20,India,Retail,Large,Email Marketing,APAC
C06299,Digital Works,2025-05-18,India,Healthcare,Small,Paid Search,APAC
C06300,Apex Solutions,2024-05-18,USA,Technology,Medium,Sales,North America
C06301,Prime Software,2024-04-27,USA,Marketing,Small,Organic Search,North America
C06302,Prime Technologies,2025-04-06,India,Marketing,Small,Sales,APAC
C06303,Apex Analytics,2025-09-14,Australia,Technology,Small,Email Marketing,APAC
C06304,Summit Systems,2024-04-13,UK,Professional Services,Large,Paid Search,Europe
C06305,Summit Works,2025-04-05,India,Finance,Small,Paid Search,APAC
C06306,Digital Works,2025-06-20,UK,Marketing,Medium,Partner,Europe
C06307,Vertex Analytics,2024-05-18,USA,Technology,Small,Organic Search,North America
C06308,Next Works,2025-01-06,USA,Other,Small,Organic Search,North America
C06309,Fusion Works,2025-01-16,USA,Professional Services,Small,Paid Search,North America
C06310,Summit Labs,2024-05-19,Australia,Finance,Enterprise,Referral,APAC
C06311,Nova Software,2025-10-01,UK,Healthcare,Small,Partner,Europe
C06312,Apex Solutions,2024-03-21,Canada,Marketing,Medium,Organic Search,North America
C06313,Vertex Analytics,2024-06-25,Canada,Technology,Medium,Organic Search,North America
C06314,Summit Analytics,2025-04-14,USA,Education,Medium,Organic Search,North America
C06315,Blue Services,2025-01-04,Canada,Technology,Small,Sales,North America
C06316,Blue Systems,2024-06-10,India,Retail,Small,Referral,APAC
C06317,Nova Works,2025-04-15,USA,Technology,Large,Paid Search,North America
C06318,Cloud Systems,2025-08-15,UK,Marketing,Large,Organic Search,Europe
C06319,Fusion Networks,2025-09-22,Other,Professional Services,Large,Referral,Other
C06320,Prime Networks,2024-11-18,India,Professional Services,Medium,Organic Search,APAC
