payment_id,customer_id,payment_date,amount,payment_status,payment_method
PAY0068449,C05619,2025-04-17,79.0,Successful,Credit Card
PAY0068450,C05619,2025-05-14,79.0,Successful,Credit Card
PAY0068451,C05619,2025-06-06,79.0,Successful,Credit Card
PAY0068452,C05619,2025-07-02,79.0,Successful,Credit Card
PAY0068453,C05619,2025-08-06,79.0,Successful,Credit Card
PAY0068454,C05619,2025-09-08,79.0,Successful,Credit Card
PAY0068455,C05619,2025-10-11,79.0,Successful,Credit Card
PAY0068456,C05619,2025-11-12,79.0,Successful,Credit Card
PAY0068457,C05619,2025-12-04,79.0,Successful,Bank Transfer
PAY0068458,C05620,2025-08-14,149.0,Successful,Credit Card
PAY0068459,C05620,2025-09-20,149.0,Successful,Credit Card
PAY0068460,C05620,2025-10-10,149.0,Successful,Credit Card
PAY0068461,C05620,2025-11-17,149.0,Successful,Credit Card
PAY0068462,C05620,2025-12-12,0.0,Failed,Credit Card
PAY0068463,C05621,2025-01-03,29.0,Successful,Credit Card
PAY0068464,C05621,2025-02-18,29.0,Successful,Bank Transfer
PAY0068465,C05621,2025-03-17,29.0,Successful,Bank Transfer
PAY0068466,C05621,2025-04-14,29.0,Successful,Bank Transfer
PAY0068467,C05621,2025-05-16,29.0,Successful,Debit Card
PAY0068468,C05621,2025-06-22,29.0,Successful,Credit Card
PAY0068469,C05621,2025-07-08,29.0,Successful,Bank Transfer
PAY0068470,C05621,2025-08-11,29.0,Successful,PayPal
PAY0068471,C05621,2025-09-25,29.0,Successful,Credit Card
PAY0068472,C05621,2025-10-12,29.0,Successful,Credit Card
PAY0068473,C05621,2025-11-21,29.0,Successful,Bank Transfer
PAY0068474,C05621,2025-12-12,29.0,Successful,Debit Card
PAY0068475,C05622,2025-03-09,79.0,Successful,Credit Card
PAY0068476,C05622,2025-04-18,79.0,Successful,Credit Card
PAY0068477,C05622,2025-05-14,79.0,Successful,Credit Card
PAY0068478,C05622,2025-06-05,79.0,Successful,Credit Card
PAY0068479,C05622,2025-07-18,79.0,Successful,Debit Card
PAY0068480,C05622,2025-08-08,79.0,Successful,Debit Card
PAY0068481,C05622,2025-09-19,79.0,Successful,Bank Transfer
PAY0068482,C05622,2025-10-18,79.0,Successful,Credit Card
PAY0068483,C05622,2025-11-03,79.0,Successful,Credit Card
PAY0068484,C05622,2025-12-03,79.0,Successful,Credit Card
PAY0068485,C05623,2024-11-16,79.0,Successful,Credit Card
PAY0068486,C05623,2024-12-24,79.0,Successful,Bank Transfer
PAY0068487,C05623,2025-01-08,79.0,Successful,PayPal
PAY0068488,C05623,2025-02-08,79.0,Successful,Credit Card
PAY0068489,C05623,2025-03-15,79.0,Successful,Bank Transfer
PAY0068490,C05623,2025-04-05,79.0,Successful,Credit Card
PAY0068491,C05623,2025-05-13,79.0,Successful,Credit Card
PAY0068492,C05623,2025-06-03,79.0,Successful,Credit Card
PAY0068493,C05623,2025-07-08,29.0,Successful,Debit Card
PAY0068494,C05623,2025-08-18,29.0,Successful,Credit Card
PAY0068495,C05623,2025-09-15,29.0,Successful,Credit Card
PAY0068496,C05623,2025-10-14,29.0,Successful,Credit Card
PAY0068497,C05623,2025-11-24,29.0,Successful,Debit Card
PAY0068498,C05623,2025-12-14,29.0,Successful,Credit Card
PAY0068499,C05624,2025-04-03,79.0,Successful,Credit Card
PAY0068500,C05624,2025-05-11,79.0,Successful,Credit Card
PAY0068501,C05624,2025-06-14,79.0,Successful,Credit Card
PAY0068502,C05624,2025-07-14,79.0,Successful,Bank Transfer
PAY0068503,C05624,2025-08-11,79.0,Successful,Credit Card
PAY0068504,C05624,2025-09-08,79.0,Successful,Credit Card
PAY0068505,C05624,2025-10-13,79.0,Successful,PayPal
PAY0068506,C05624,2025-11-03,79.0,Successful,Bank Transfer
PAY0068507,C05624,2025-12-18,79.0,Successful,Credit Card
PAY0068508,C05625,2025-10-25,29.0,Successful,PayPal
PAY0068509,C05625,2025-11-17,29.0,Successful,Credit Card
PAY0068510,C05625,2025-12-04,29.0,Successful,Bank Transfer
PAY0068511,C05626,2024-09-19,79.0,Successful,Credit Card
PAY0068512,C05626,2024-10-23,79.0,Successful,Credit Card
PAY0068513,C05626,2024-11-21,79.0,Successful,Credit Card
PAY0068514,C05626,2024-12-04,-79.0,Refunded,Credit Card
PAY0068515,C05626,2025-01-03,79.0,Successful,Credit Card
PAY0068516,C05626,2025-02-11,79.0,Successful,Debit Card
PAY0068517,C05626,2025-03-23,79.0,Successful,Credit Card
PAY0068518,C05626,2025-04-16,79.0,Successful,Debit Card
PAY0068519,C05626,2025-05-03,79.0,Successful,Credit Card
PAY0068520,C05626,2025-06-24,79.0,Successful,PayPal
PAY0068521,C05626,2025-07-08,79.0,Successful,Bank Transfer
PAY0068522,C05626,2025-08-06,79.0,Successful,Bank Transfer
PAY0068523,C05626,2025-09-21,79.0,Successful,Bank Transfer
PAY0068524,C05626,2025-10-16,79.0,Successful,Credit Card
PAY0068525,C05626,2025-11-20,149.0,Successful,Debit Card
PAY0068526,C05626,2025-12-05,149.0,Successful,Debit Card
PAY0068527,C05627,2024-01-22,79.0,Successful,Bank Transfer
PAY0068528,C05627,2024-02-23,79.0,Successful,PayPal
PAY0068529,C05627,2024-03-22,79.0,Successful,Credit Card
PAY0068530,C05627,2024-04-22,79.0,Successful,Credit Card
PAY0068531,C05627,2024-05-17,79.0,Successful,PayPal
PAY0068532,C05627,2024-06-06,79.0,Successful,Credit Card
PAY0068533,C05627,2024-07-02,79.0,Successful,Debit Card
PAY0068534,C05627,2024-08-07,79.0,Successful,Credit Card
PAY0068535,C05627,2024-09-14,79.0,Successful,Credit Card
PAY0068536,C05627,2024-10-07,79.0,Successful,Credit Card
PAY0068537,C05627,2024-11-02,79.0,Successful,Credit Card
PAY0068538,C05627,2024-12-04,79.0,Successful,PayPal
PAY0068539,C05627,2025-01-08,79.0,Successful,Credit Card
PAY0068540,C05627,2025-02-20,79.0,Successful,Credit Card
PAY0068541,C05627,2025-03-04,79.0,Successful,Credit Card
PAY0068542,C05627,2025-04-16,79.0,Successful,Debit Card
PAY0068543,C05627,2025-05-25,-79.0,Refunded,Bank Transfer
PAY0068544,C05627,2025-06-24,79.0,Successful,Credit Card
PAY0068545,C05627,2025-07-03,79.0,Successful,Bank Transfer
PAY0068546,C05627,2025-08-20,79.0,Successful,Bank Transfer
PAY0068547,C05627,2025-09-06,79.0,Successful,Bank Transfer
PAY0068548,C05627,2025-10-19,79.0,Successful,Credit Card
PAY0068549,C05627,2025-11-19,79.0,Successful,Credit Card
PAY0068550,C05627,2025-12-07,79.0,Successful,Debit Card
PAY0068551,C05628,2025-06-04,399.0,Successful,PayPal
PAY0068552,C05628,2025-07-06,399.0,Successful,Credit Card
PAY0068553,C05628,2025-08-21,399.0,Successful,Bank Transfer
PAY0068554,C05628,2025-09-02,399.0,Successful,Credit Card
PAY0068555,C05628,2025-10-07,0.0,Failed,Credit Card
PAY0068556,C05628,2025-11-14,399.0,Successful,Credit Card
PAY0068557,C05628,2025-12-23,399.0,Successful,Bank Transfer
PAY0068558,C05629,2024-02-09,29.0,Successful,Credit Card
PAY0068559,C05629,2024-03-22,29.0,Successful,Bank Transfer
PAY0068560,C05629,2024-04-16,29.0,Successful,PayPal
PAY0068561,C05629,2024-05-15,29.0,Successful,Credit Card
PAY0068562,C05629,2024-06-15,29.0,Successful,Credit Card
PAY0068563,C05629,2024-07-18,29.0,Successful,Bank Transfer
PAY0068564,C05629,2024-08-02,29.0,Successful,Bank Transfer
PAY0068565,C05629,2024-09-17,29.0,Successful,Bank Transfer
PAY0068566,C05629,2024-10-11,29.0,Successful,PayPal
PAY0068567,C05629,2024-11-17,29.0,Successful,Credit Card
PAY0068568,C05629,2024-12-06,29.0,Successful,Debit Card
PAY0068569,C05629,2025-01-14,29.0,Successful,Debit Card
PAY0068570,C05629,2025-02-17,29.0,Successful,Credit Card
PAY0068571,C05629,2025-03-23,29.0,Successful,Credit Card
PAY0068572,C05629,2025-04-08,29.0,Successful,Credit Card
PAY0068573,C05629,2025-05-10,29.0,Successful,Credit Card
PAY0068574,C05629,2025-06-18,29.0,Successful,Credit Card
PAY0068575,C05629,2025-07-25,29.0,Successful,PayPal
PAY0068576,C05629,2025-08-18,29.0,Successful,Credit Card
PAY0068577,C05629,2025-09-13,29.0,Successful,Credit Card
PAY0068578,C05629,2025-10-22,29.0,Successful,Credit Card
PAY0068579,C05629,2025-11-07,29.0,Successful,PayPal
PAY0068580,C05629,2025-12-09,29.0,Successful,Bank Transfer
PAY0068581,C05630,2024-07-08,29.0,Successful,Debit Card
PAY0068582,C05630,2024-08-11,29.0,Successful,Bank Transfer
PAY0068583,C05630,2024-09-25,29.0,Successful,Bank Transfer
PAY0068584,C05630,2024-10-09,29.0,Successful,Debit Card
PAY0068585,C05630,2024-11-22,29.0,Successful,Credit Card
PAY0068586,C05630,2024-12-06,29.0,Successful,Credit Card
PAY0068587,C05630,2025-01-16,29.0,Successful,Debit Card
PAY0068588,C05630,2025-02-03,29.0,Successful,Credit Card
PAY0068589,C05630,2025-03-23,29.0,Successful,Credit Card
PAY0068590,C05630,2025-04-11,29.0,Successful,PayPal
PAY0068591,C05630,2025-05-11,29.0,Successful,Credit Card
PAY0068592,C05630,2025-06-16,29.0,Successful,Bank Transfer
PAY0068593,C05630,2025-07-25,29.0,Successful,PayPal
PAY0068594,C05631,2024-07-22,29.0,Successful,Credit Card
PAY0068595,C05631,2024-08-09,29.0,Successful,PayPal
PAY0068596,C05631,2024-09-12,0.0,Failed,Bank Transfer
PAY0068597,C05631,2024-10-09,29.0,Successful,PayPal
PAY0068598,C05631,2024-11-20,29.0,Successful,PayPal
PAY0068599,C05631,2024-12-19,29.0,Successful,Credit Card
PAY0068600,C05631,2025-01-15,29.0,Successful,Credit Card
PAY0068601,C05631,2025-02-08,29.0,Successful,Credit Card
PAY0068602,C05631,2025-03-05,29.0,Successful,Bank Transfer
PAY0068603,C05631,2025-04-25,29.0,Successful,Debit Card
PAY0068604,C05631,2025-05-18,29.0,Successful,Credit Card
PAY0068605,C05631,2025-06-17,29.0,Successful,Debit Card
PAY0068606,C05631,2025-07-24,79.0,Successful,PayPal
PAY0068607,C05631,2025-08-03,79.0,Successful,Credit Card
PAY0068608,C05631,2025-09-16,79.0,Successful,PayPal
PAY0068609,C05631,2025-10-19,79.0,Successful,Credit Card
PAY0068610,C05631,2025-11-07,29.0,Successful,Credit Card
PAY0068611,C05631,2025-12-20,29.0,Successful,PayPal
PAY0068612,C05632,2024-04-23,399.0,Successful,Credit Card
PAY0068613,C05632,2024-05-24,399.0,Successful,Credit Card
PAY0068614,C05632,2024-06-04,0.0,Failed,Debit Card
PAY0068615,C05632,2024-07-09,399.0,Successful,Credit Card
PAY0068616,C05632,2024-08-13,399.0,Successful,Credit Card
PAY0068617,C05632,2024-09-24,399.0,Successful,Bank Transfer
PAY0068618,C05632,2024-10-17,399.0,Successful,Debit Card
PAY0068619,C05632,2024-11-07,399.0,Successful,Bank Transfer
PAY0068620,C05632,2024-12-05,399.0,Successful,PayPal
PAY0068621,C05632,2025-01-02,399.0,Successful,Credit Card
PAY0068622,C05632,2025-02-05,399.0,Successful,Credit Card
PAY0068623,C05632,2025-03-24,399.0,Successful,Credit Card
PAY0068624,C05632,2025-04-07,399.0,Successful,Debit Card
PAY0068625,C05632,2025-05-02,399.0,Successful,Credit Card
PAY0068626,C05632,2025-06-14,399.0,Successful,Credit Card
PAY0068627,C05632,2025-07-07,399.0,Successful,Credit Card
PAY0068628,C05632,2025-08-22,399.0,Successful,Bank Transfer
PAY0068629,C05632,2025-09-06,399.0,Successful,PayPal
PAY0068630,C05632,2025-10-12,399.0,Successful,Bank Transfer
PAY0068631,C05632,2025-11-04,399.0,Successful,Debit Card
PAY0068632,C05632,2025-12-09,399.0,Successful,PayPal
PAY0068633,C05633,2025-02-20,79.0,Successful,Debit Card
PAY0068634,C05633,2025-03-13,79.0,Successful,Credit Card
PAY0068635,C05633,2025-04-05,79.0,Successful,Credit Card
PAY0068636,C05633,2025-05-06,79.0,Successful,Credit Card
PAY0068637,C05633,2025-06-09,79.0,Successful,Credit Card
PAY0068638,C05633,2025-07-23,79.0,Successful,Credit Card
PAY0068639,C05633,2025-08-13,79.0,Successful,Credit Card
PAY0068640,C05633,2025-09-21,79.0,Successful,Debit Card
PAY0068641,C05633,2025-10-19,79.0,Successful,Debit Card
PAY0068642,C05633,2025-11-10,79.0,Successful,Credit Card
PAY0068643,C05633,2025-12-18,79.0,Successful,Credit Card
PAY0068644,C05634,2024-11-16,79.0,Successful,Credit Card
PAY0068645,C05634,2024-12-15,79.0,Successful,Debit Card
PAY0068646,C05634,2025-01-05,79.0,Successful,Debit Card
PAY0068647,C05634,2025-02-16,79.0,Successful,Credit Card
PAY0068648,C05634,2025-03-05,79.0,Successful,Credit Card
PAY0068649,C05634,2025-04-07,79.0,Successful,PayPal
PAY0068650,C05634,2025-05-17,79.0,Successful,Credit Card
PAY0068651,C05634,2025-06-08,79.0,Successful,Credit Card
PAY0068652,C05634,2025-07-14,79.0,Successful,PayPal
PAY0068653,C05634,2025-08-19,79.0,Successful,Credit Card
PAY0068654,C05634,2025-09-23,79.0,Successful,PayPal
PAY0068655,C05634,2025-10-18,79.0,Successful,PayPal
PAY0068656,C05634,2025-11-15,79.0,Successful,Credit Card
PAY0068657,C05634,2025-12-22,79.0,Successful,Bank Transfer
PAY0068658,C05635,2025-05-04,79.0,Successful,Credit Card
PAY0068659,C05635,2025-06-13,0.0,Failed,Credit Card
PAY0068660,C05635,2025-07-03,79.0,Successful,Credit Card
PAY0068661,C05635,2025-08-12,79.0,Successful,Credit Card
PAY0068662,C05635,2025-09-21,79.0,Successful,Debit Card
PAY0068663,C05635,2025-10-07,-79.0,Refunded,Credit Card
PAY0068664,C05635,2025-11-24,79.0,Successful,Bank Transfer
PAY0068665,C05635,2025-12-07,79.0,Successful,Credit Card
PAY0068666,C05636,2025-09-06,29.0,Successful,Credit Card
PAY0068667,C05636,2025-10-02,29.0,Successful,Credit Card
PAY0068668,C05636,2025-11-17,29.0,Successful,Credit Card
PAY0068669,C05636,2025-12-17,29.0,Successful,Bank Transfer
PAY0068670,C05637,2024-03-21,79.0,Successful,Credit Card
PAY0068671,C05637,2024-04-12,79.0,Successful,Credit Card
PAY0068672,C05637,2024-05-14,79.0,Successful,Credit Card
PAY0068673,C05637,2024-06-24,79.0,Successful,PayPal
PAY0068674,C05637,2024-07-13,-79.0,Refunded,Credit Card
PAY0068675,C05637,2024-08-18,79.0,Successful,Bank Transfer
PAY0068676,C05637,2024-09-02,79.0,Successful,Credit Card
PAY0068677,C05637,2024-10-05,79.0,Successful,Credit Card
PAY0068678,C05637,2024-11-20,79.0,Successful,Bank Transfer
PAY0068679,C05637,2024-12-25,79.0,Successful,Credit Card
PAY0068680,C05637,2025-01-24,79.0,Successful,Credit Card
PAY0068681,C05637,2025-02-17,79.0,Successful,Credit Card
PAY0068682,C05637,2025-03-04,79.0,Successful,Credit Card
PAY0068683,C05637,2025-04-24,79.0,Successful,Debit Card
PAY0068684,C05637,2025-05-03,79.0,Successful,Debit Card
PAY0068685,C05637,2025-06-15,79.0,Successful,Credit Card
PAY0068686,C05637,2025-07-14,0.0,Failed,Credit Card
PAY0068687,C05637,2025-08-25,79.0,Successful,Credit Card
PAY0068688,C05637,2025-09-16,79.0,Successful,Credit Card
PAY0068689,C05637,2025-10-09,79.0,Successful,Credit Card
PAY0068690,C05637,2025-11-22,79.0,Successful,Credit Card
PAY0068691,C05637,2025-12-25,79.0,Successful,Credit Card
PAY0068692,C05638,2024-06-17,149.0,Successful,Credit Card
PAY0068693,C05638,2024-07-15,149.0,Successful,Bank Transfer
PAY0068694,C05638,2024-08-14,149.0,Successful,Bank Transfer
PAY0068695,C05638,2024-09-20,149.0,Successful,Credit Card
PAY0068696,C05638,2024-10-08,149.0,Successful,Bank Transfer
PAY0068697,C05638,2024-11-18,149.0,Successful,Credit Card
PAY0068698,C05638,2024-12-25,149.0,Successful,Bank Transfer
PAY0068699,C05638,2025-01-14,149.0,Successful,Credit Card
PAY0068700,C05638,2025-02-08,149.0,Successful,Credit Card
PAY0068701,C05638,2025-03-05,149.0,Successful,Bank Transfer
PAY0068702,C05638,2025-04-09,149.0,Successful,Bank Transfer
PAY0068703,C05638,2025-05-19,149.0,Successful,Credit Card
PAY0068704,C05638,2025-06-11,149.0,Successful,PayPal
PAY0068705,C05638,2025-07-02,149.0,Successful,Debit Card
PAY0068706,C05638,2025-08-17,149.0,Successful,Credit Card
PAY0068707,C05638,2025-09-06,149.0,Successful,Credit Card
PAY0068708,C05638,2025-10-11,149.0,Successful,Credit Card
PAY0068709,C05638,2025-11-21,149.0,Successful,Credit Card
PAY0068710,C05638,2025-12-21,149.0,Successful,Debit Card
PAY0068711,C05639,2025-01-03,79.0,Successful,Credit Card
PAY0068712,C05639,2025-02-24,0.0,Failed,Credit Card
PAY0068713,C05639,2025-03-06,79.0,Successful,Credit Card
PAY0068714,C05639,2025-04-02,79.0,Successful,Bank Transfer
PAY0068715,C05639,2025-05-08,79.0,Successful,PayPal
PAY0068716,C05639,2025-06-11,79.0,Successful,PayPal
PAY0068717,C05639,2025-07-15,79.0,Successful,Credit Card
PAY0068718,C05639,2025-08-09,79.0,Successful,Debit Card
PAY0068719,C05639,2025-09-25,79.0,Successful,Bank Transfer
PAY0068720,C05639,2025-10-12,79.0,Successful,Bank Transfer
PAY0068721,C05639,2025-11-14,79.0,Successful,Credit Card
PAY0068722,C05639,2025-12-11,79.0,Successful,Bank Transfer
PAY0068723,C05640,2025-02-15,29.0,Successful,Debit Card
PAY0068724,C05640,2025-03-13,29.0,Successful,Bank Transfer
PAY0068725,C05640,2025-04-11,29.0,Successful,Credit Card
PAY0068726,C05640,2025-05-09,29.0,Successful,Credit Card
PAY0068727,C05640,2025-06-09,29.0,Successful,Credit Card
PAY0068728,C05640,2025-07-08,29.0,Successful,Bank Transfer
PAY0068729,C05641,2024-02-13,29.0,Successful,Credit Card
PAY0068730,C05641,2024-03-14,29.0,Successful,PayPal
PAY0068731,C05641,2024-04-15,29.0,Successful,Bank Transfer
PAY0068732,C05641,2024-05-03,29.0,Successful,Debit Card
PAY0068733,C05641,2024-06-07,29.0,Successful,Credit Card
PAY0068734,C05641,2024-07-17,29.0,Successful,Credit Card
PAY0068735,C05641,2024-08-02,29.0,Successful,Debit Card
PAY0068736,C05641,2024-09-18,29.0,Successful,Credit Card
PAY0068737,C05641,2024-10-16,29.0,Successful,Bank Transfer
PAY0068738,C05641,2024-11-21,29.0,Successful,Bank Transfer
PAY0068739,C05641,2024-12-04,29.0,Successful,Bank Transfer
PAY0068740,C05641,2025-01-04,29.0,Successful,Credit Card
PAY0068741,C05641,2025-02-18,29.0,Successful,Bank Transfer
PAY0068742,C05641,2025-03-09,29.0,Successful,Credit Card
PAY0068743,C05641,2025-04-05,29.0,Successful,PayPal
PAY0068744,C05641,2025-05-12,29.0,Successful,Credit Card
PAY0068745,C05641,2025-06-12,29.0,Successful,PayPal
PAY0068746,C05641,2025-07-04,29.0,Successful,Credit Card
PAY0068747,C05642,2024-03-20,29.0,Successful,Credit Card
PAY0068748,C05642,2024-04-04,29.0,Successful,Debit Card
PAY0068749,C05642,2024-05-18,29.0,Successful,Debit Card
PAY0068750,C05642,2024-06-17,29.0,Successful,PayPal
PAY0068751,C05642,2024-07-16,29.0,Successful,Bank Transfer
PAY0068752,C05642,2024-08-24,29.0,Successful,Credit Card
PAY0068753,C05642,2024-09-12,29.0,Successful,Credit Card
PAY0068754,C05642,2024-10-16,29.0,Successful,Credit Card
PAY0068755,C05642,2024-11-02,29.0,Successful,Credit Card
PAY0068756,C05642,2024-12-05,29.0,Successful,Credit Card
PAY0068757,C05642,2025-01-13,29.0,Successful,PayPal
PAY0068758,C05642,2025-02-16,29.0,Successful,Credit Card
PAY0068759,C05642,2025-03-19,29.0,Successful,Credit Card
PAY0068760,C05642,2025-04-17,29.0,Successful,Credit Card
PAY0068761,C05642,2025-05-05,29.0,Successful,Bank Transfer
PAY0068762,C05642,2025-06-10,0.0,Failed,Debit Card
PAY0068763,C05642,2025-07-22,29.0,Successful,Bank Transfer
PAY0068764,C05642,2025-08-22,29.0,Successful,Debit Card
PAY0068765,C05642,2025-09-07,29.0,Successful,Debit Card
PAY0068766,C05642,2025-10-05,29.0,Successful,Bank Transfer
PAY0068767,C05642,2025-11-23,29.0,Successful,Bank Transfer
PAY0068768,C05642,2025-12-20,29.0,Successful,Bank Transfer
PAY0068769,C05643,2024-12-20,29.0,Successful,Credit Card
PAY0068770,C05643,2025-01-15,29.0,Successful,Credit Card
PAY0068771,C05643,2025-02-12,29.0,Successful,Credit Card
PAY0068772,C05643,2025-03-07,29.0,Successful,Credit Card
PAY0068773,C05643,2025-04-21,29.0,Successful,Bank Transfer
PAY0068774,C05643,2025-05-09,29.0,Successful,Credit Card
PAY0068775,C05643,2025-06-21,29.0,Successful,Credit Card
PAY0068776,C05643,2025-07-16,0.0,Failed,PayPal
PAY0068777,C05643,2025-08-23,29.0,Successful,Credit Card
PAY0068778,C05643,2025-09-23,29.0,Successful,Bank Transfer
PAY0068779,C05643,2025-10-06,29.0,Successful,Credit Card
PAY0068780,C05643,2025-11-04,29.0,Successful,Debit Card
PAY0068781,C05643,2025-12-22,29.0,Successful,Bank Transfer
PAY0068782,C05644,2024-03-23,29.0,Successful,Debit Card
PAY0068783,C05644,2024-04-15,29.0,Successful,Debit Card
PAY0068784,C05644,2024-05-20,29.0,Successful,Debit Card
PAY0068785,C05644,2024-06-24,29.0,Successful,Bank Transfer
PAY0068786,C05645,2024-10-10,399.0,Successful,PayPal
PAY0068787,C05645,2024-11-16,399.0,Successful,Bank Transfer
PAY0068788,C05645,2024-12-13,399.0,Successful,Debit Card
PAY0068789,C05645,2025-01-11,399.0,Successful,Credit Card
PAY0068790,C05645,2025-02-07,399.0,Successful,Debit Card
PAY0068791,C05645,2025-03-15,399.0,Successful,Credit Card
PAY0068792,C05645,2025-04-10,399.0,Successful,Credit Card
PAY0068793,C05645,2025-05-05,399.0,Successful,Credit Card
PAY0068794,C05645,2025-06-19,399.0,Successful,Bank Transfer
PAY0068795,C05645,2025-07-03,399.0,Successful,Credit Card
PAY0068796,C05645,2025-08-09,399.0,Successful,Credit Card
PAY0068797,C05645,2025-09-25,399.0,Successful,Credit Card
