subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,monthly_price,subscription_status
S006096,C05008,P04,2025-08-13,,Annual,399.0,Active
S006097,C05009,P01,2025-08-13,,Monthly,29.0,Active
S006098,C05010,P03,2024-07-15,,Monthly,149.0,Active
S006099,C05010,P04,2024-12-01,,Monthly,399.0,Active
S006100,C05011,P02,2025-06-18,,Monthly,79.0,Active
S006101,C05012,P01,2025-03-02,,Monthly,29.0,Active
S006102,C05013,P02,2025-02-28,2025-05-28,Monthly,79.0,Cancelled
S006103,C05014,P01,2024-01-08,,Monthly,29.0,Active
S006104,C05014,P01,2025-06-29,,Annual,29.0,Active
S006105,C05014,P01,2025-10-07,,Annual,29.0,Active
S006106,C05015,P04,2024-11-25,,Monthly,399.0,Active
S006107,C05016,P01,2024-12-02,2025-06-07,Monthly,29.0,Cancelled
S006108,C05017,P02,2025-08-28,2025-12-07,Annual,79.0,Cancelled
S006109,C05018,P02,2025-07-08,,Monthly,79.0,Active
S006110,C05019,P02,2025-10-18,,Monthly,79.0,Active
S006111,C05020,P01,2025-08-04,,Monthly,29.0,Active
S006112,C05021,P03,2025-09-12,,Monthly,149.0,Active
S006113,C05022,P01,2024-11-19,,Monthly,29.0,Active
S006114,C05023,P01,2025-01-12,2025-05-16,Monthly,29.0,Cancelled
S006115,C05024,P01,2025-08-10,2025-12-02,Monthly,29.0,Cancelled
S006116,C05025,P03,2025-05-23,,Monthly,149.0,Active
S006117,C05026,P01,2025-05-12,2025-10-21,Annual,29.0,Cancelled
S006118,C05027,P03,2024-06-25,2025-01-21,Annual,149.0,Cancelled
S006119,C05027,P04,2025-01-21,2025-12-03,Monthly,399.0,Cancelled
S006120,C05028,P02,2024-09-29,,Annual,79.0,Active
S006121,C05029,P02,2024-05-19,,Monthly,79.0,Active
S006122,C05030,P01,2024-05-25,,Monthly,29.0,Active
S006123,C05030,P02,2025-04-11,,Monthly,79.0,Active
S006124,C05031,P02,2025-06-05,,Monthly,79.0,Active
S006125,C05032,P01,2025-08-21,,Monthly,29.0,Active
S006126,C05033,P01,2025-04-17,2025-09-06,Monthly,29.0,Cancelled
S006127,C05034,P03,2024-05-05,,Monthly,149.0,Active
S006128,C05035,P02,2025-04-13,2025-06-13,Monthly,79.0,Cancelled
S006129,C05036,P01,2024-07-26,2025-10-09,Annual,29.0,Cancelled
S006130,C05037,P02,2025-08-15,,Monthly,79.0,Active
S006131,C05038,P02,2024-04-01,,Monthly,79.0,Active
S006132,C05039,P04,2024-05-07,,Monthly,399.0,Active
S006133,C05040,P01,2024-05-10,,Monthly,29.0,Active
S006134,C05040,P01,2024-11-24,,Monthly,29.0,Active
S006135,C05041,P03,2024-05-12,,Annual,149.0,Active
S006136,C05042,P01,2024-07-07,,Monthly,29.0,Active
S006137,C05043,P01,2025-11-14,,Annual,29.0,Active
S006138,C05044,P02,2025-01-18,,Monthly,79.0,Active
S006139,C05045,P03,2024-12-30,,Monthly,149.0,Active
S006140,C05046,P02,2025-03-10,,Monthly,79.0,Active
S006141,C05047,P01,2024-02-26,,Monthly,29.0,Active
S006142,C05048,P03,2024-09-22,,Monthly,149.0,Active
S006143,C05049,P01,2024-07-18,,Monthly,29.0,Active
S006144,C05050,P01,2024-08-18,,Annual,29.0,Active
S006145,C05051,P01,2025-10-27,2025-12-28,Monthly,29.0,Cancelled
S006146,C05052,P02,2025-01-17,,Monthly,79.0,Active
S006147,C05052,P03,2025-11-05,,Monthly,149.0,Active
S006148,C05053,P02,2024-07-07,,Annual,79.0,Active
S006149,C05054,P01,2024-09-09,,Monthly,29.0,Active
S006150,C05054,P01,2025-01-05,,Annual,29.0,Active
S006151,C05055,P01,2024-12-05,,Monthly,29.0,Active
S006152,C05056,P03,2025-01-19,,Monthly,149.0,Active
S006153,C05057,P02,2025-10-07,,Monthly,79.0,Active
S006154,C05058,P03,2024-12-17,,Monthly,149.0,Active
S006155,C05058,P02,2025-06-27,,Monthly,79.0,Active
S006156,C05058,P01,2025-11-08,,Annual,29.0,Active
S006157,C05059,P01,2024-02-28,,Monthly,29.0,Active
S006158,C05060,P02,2024-01-28,,Annual,79.0,Active
S006159,C05060,P03,2025-01-20,,Monthly,149.0,Active
S006160,C05060,P02,2025-10-27,,Annual,79.0,Active
S006161,C05061,P03,2025-10-18,,Monthly,149.0,Active
S006162,C05062,P03,2025-07-22,,Monthly,149.0,Active
S006163,C05063,P01,2024-06-09,,Annual,29.0,Active
S006164,C05063,P01,2025-06-14,,Monthly,29.0,Active
S006165,C05064,P03,2025-10-21,,Monthly,149.0,Active
S006166,C05065,P01,2024-02-21,,Monthly,29.0,Active
S006167,C05066,P03,2024-09-28,,Monthly,149.0,Active
S006168,C05066,P02,2025-03-26,,Monthly,79.0,Active
S006169,C05067,P03,2024-02-22,,Annual,149.0,Active
S006170,C05068,P02,2025-03-04,,Monthly,79.0,Active
S006171,C05069,P03,2024-01-26,,Monthly,149.0,Active
S006172,C05070,P04,2025-02-01,,Monthly,399.0,Active
S006173,C05071,P02,2024-03-31,2025-11-04,Monthly,79.0,Cancelled
S006174,C05072,P01,2025-11-29,,Monthly,29.0,Active
S006175,C05073,P02,2025-09-18,,Monthly,79.0,Active
S006176,C05074,P03,2024-10-07,,Monthly,149.0,Active
S006177,C05075,P01,2024-02-07,,Monthly,29.0,Active
S006178,C05076,P03,2024-02-26,,Monthly,149.0,Active
S006179,C05077,P01,2025-01-27,,Monthly,29.0,Active
S006180,C05078,P02,2024-04-06,2025-01-26,Monthly,79.0,Cancelled
S006181,C05079,P03,2024-04-10,,Monthly,149.0,Active
S006182,C05080,P01,2024-10-28,,Monthly,29.0,Active
S006183,C05081,P01,2024-03-11,,Monthly,29.0,Active
S006184,C05082,P01,2025-07-27,,Monthly,29.0,Active
S006185,C05083,P02,2024-01-10,,Monthly,79.0,Active
S006186,C05084,P02,2024-12-04,,Monthly,79.0,Active
S006187,C05084,P01,2025-05-13,,Monthly,29.0,Active
S006188,C05085,P02,2024-10-14,,Monthly,79.0,Active
S006189,C05086,P01,2024-09-19,,Monthly,29.0,Active
S006190,C05087,P03,2024-02-21,,Monthly,149.0,Active
S006191,C05088,P03,2024-03-04,,Annual,149.0,Active
S006192,C05088,P04,2025-09-06,,Annual,399.0,Active
S006193,C05089,P03,2024-03-19,,Monthly,149.0,Active
S006194,C05089,P02,2025-07-10,,Monthly,79.0,Active
S006195,C05090,P03,2025-10-06,2025-12-30,Monthly,149.0,Cancelled
S006196,C05091,P02,2025-04-07,2025-12-14,Monthly,79.0,Cancelled
S006197,C05092,P03,2025-09-19,,Monthly,149.0,Active
S006198,C05093,P02,2024-10-18,,Annual,79.0,Active
S006199,C05094,P03,2025-08-07,,Monthly,149.0,Active
S006200,C05095,P01,2025-09-13,,Monthly,29.0,Active
S006201,C05096,P02,2024-02-08,2024-05-07,Monthly,79.0,Cancelled
S006202,C05097,P02,2024-10-07,,Annual,79.0,Active
S006203,C05098,P01,2024-01-28,2024-05-14,Annual,29.0,Cancelled
S006204,C05099,P02,2025-10-22,2025-12-23,Monthly,79.0,Cancelled
S006205,C05100,P04,2024-04-06,,Annual,399.0,Active
S006206,C05101,P02,2024-05-15,,Monthly,79.0,Active
S006207,C05101,P03,2025-03-18,,Annual,149.0,Active
S006208,C05102,P01,2024-02-27,,Monthly,29.0,Active
S006209,C05103,P02,2025-03-17,2025-07-10,Monthly,79.0,Cancelled
S006210,C05104,P01,2024-01-04,,Monthly,29.0,Active
S006211,C05105,P01,2025-06-13,,Monthly,29.0,Active
S006212,C05106,P01,2025-10-13,,Monthly,29.0,Active
S006213,C05107,P01,2024-03-23,,Monthly,29.0,Active
S006214,C05108,P01,2024-03-18,,Annual,29.0,Active
S006215,C05109,P01,2024-04-18,,Monthly,29.0,Active
S006216,C05110,P03,2025-07-26,,Monthly,149.0,Active
S006217,C05111,P02,2024-08-23,,Monthly,79.0,Active
S006218,C05111,P03,2025-09-25,,Monthly,149.0,Active
S006219,C05112,P02,2025-08-23,2025-11-16,Monthly,79.0,Cancelled
S006220,C05113,P02,2024-01-08,,Monthly,79.0,Active
S006221,C05114,P02,2025-06-27,,Monthly,79.0,Active
S006222,C05115,P02,2025-07-30,2025-11-21,Monthly,79.0,Cancelled
S006223,C05116,P02,2024-10-05,,Monthly,79.0,Active
S006224,C05117,P01,2024-11-03,2025-02-27,Monthly,29.0,Cancelled
S006225,C05118,P02,2024-11-19,,Monthly,79.0,Active
S006226,C05119,P03,2025-06-16,,Monthly,149.0,Active
S006227,C05120,P03,2024-01-10,,Annual,149.0,Active
S006228,C05120,P04,2025-07-27,,Monthly,399.0,Active
S006229,C05121,P03,2025-03-14,,Monthly,149.0,Active
S006230,C05122,P04,2024-04-08,,Monthly,399.0,Active
S006231,C05123,P04,2024-09-08,,Monthly,399.0,Active
S006232,C05123,P04,2025-04-25,,Monthly,399.0,Active
S006233,C05124,P03,2025-11-19,,Monthly,149.0,Active
S006234,C05125,P01,2025-10-19,,Annual,29.0,Active
S006235,C05126,P01,2025-11-22,,Monthly,29.0,Active
S006236,C05127,P03,2024-12-10,2025-07-13,Monthly,149.0,Cancelled
S006237,C05128,P03,2024-07-02,,Annual,149.0,Active
S006238,C05128,P02,2025-06-02,,Monthly,79.0,Active
S006239,C05128,P03,2025-12-26,,Monthly,149.0,Active
S006240,C05129,P03,2024-03-08,2024-12-24,Monthly,149.0,Cancelled
S006241,C05130,P02,2024-07-15,,Annual,79.0,Active
S006242,C05130,P01,2024-11-22,,Monthly,29.0,Active
S006243,C05131,P01,2024-08-02,2025-07-11,Monthly,29.0,Cancelled
S006244,C05132,P01,2024-10-14,,Monthly,29.0,Active
S006245,C05133,P03,2024-09-13,,Monthly,149.0,Active
S006246,C05134,P02,2024-05-15,,Monthly,79.0,Active
S006247,C05135,P01,2025-07-09,,Monthly,29.0,Active
S006248,C05136,P01,2025-08-05,,Monthly,29.0,Active
S006249,C05137,P02,2024-07-03,,Monthly,79.0,Active
S006250,C05138,P01,2025-03-19,,Monthly,29.0,Active
S006251,C05139,P04,2024-09-05,,Monthly,399.0,Active
S006252,C05140,P02,2024-08-21,,Annual,79.0,Active
S006253,C05141,P02,2024-06-09,,Monthly,79.0,Active
S006254,C05142,P02,2025-09-13,2025-11-23,Monthly,79.0,Cancelled
S006255,C05143,P01,2024-10-22,2025-08-25,Annual,29.0,Cancelled
S006256,C05144,P01,2025-07-09,,Monthly,29.0,Active
S006257,C05145,P01,2024-01-06,,Annual,29.0,Active
S006258,C05146,P03,2025-07-13,,Monthly,149.0,Active
S006259,C05147,P03,2025-04-20,,Monthly,149.0,Active
S006260,C05148,P03,2025-07-13,,Monthly,149.0,Active
S006261,C05149,P01,2025-11-06,,Annual,29.0,Active
S006262,C05150,P02,2024-08-16,,Annual,79.0,Active
S006263,C05150,P03,2025-06-30,,Monthly,149.0,Active
S006264,C05151,P02,2025-05-01,2025-07-01,Monthly,79.0,Cancelled
S006265,C05152,P03,2025-07-29,,Monthly,149.0,Active
S006266,C05153,P02,2025-05-22,,Monthly,79.0,Active
S006267,C05154,P02,2025-09-22,,Monthly,79.0,Active
S006268,C05155,P02,2025-01-06,,Monthly,79.0,Active
S006269,C05156,P04,2024-09-18,,Monthly,399.0,Active
S006270,C05157,P01,2025-10-22,,Monthly,29.0,Active
S006271,C05158,P01,2025-08-29,,Monthly,29.0,Active
S006272,C05159,P01,2024-09-07,2025-07-21,Monthly,29.0,Cancelled
S006273,C05160,P01,2024-02-29,,Annual,29.0,Active
S006274,C05160,P02,2025-12-20,,Monthly,79.0,Active
S006275,C05160,P03,2025-12-31,,Annual,149.0,Active
S006276,C05161,P02,2024-05-10,,Monthly,79.0,Active
S006277,C05162,P02,2024-08-31,,Annual,79.0,Active
S006278,C05163,P02,2024-03-19,,Monthly,79.0,Active
S006279,C05163,P01,2025-10-11,,Monthly,29.0,Active
S006280,C05163,P01,2025-12-31,,Monthly,29.0,Active
S006281,C05164,P01,2024-11-19,2025-03-10,Monthly,29.0,Cancelled
S006282,C05164,P02,2025-03-10,2025-07-10,Monthly,79.0,Cancelled
S006283,C05165,P01,2025-01-24,,Annual,29.0,Active
S006284,C05165,P02,2025-09-17,,Annual,79.0,Active
S006285,C05166,P03,2024-11-26,,Monthly,149.0,Active
S006286,C05167,P01,2025-03-10,,Monthly,29.0,Active
S006287,C05167,P02,2025-12-27,,Annual,79.0,Active
S006288,C05168,P01,2025-05-25,,Monthly,29.0,Active
S006289,C05169,P02,2024-04-24,,Monthly,79.0,Active
S006290,C05170,P04,2024-05-26,,Monthly,399.0,Active
S006291,C05170,P04,2025-10-17,,Annual,399.0,Active
S006292,C05171,P02,2024-01-04,,Monthly,79.0,Active
S006293,C05172,P03,2024-02-20,2025-05-16,Monthly,149.0,Cancelled
S006294,C05173,P01,2025-01-06,,Monthly,29.0,Active
S006295,C05174,P02,2025-05-29,,Monthly,79.0,Active
S006296,C05175,P02,2025-04-04,,Monthly,79.0,Active
S006297,C05176,P02,2024-01-29,,Monthly,79.0,Active
S006298,C05177,P02,2024-05-23,,Annual,79.0,Active
S006299,C05178,P02,2025-01-14,,Annual,79.0,Active
S006300,C05179,P01,2025-07-01,2025-10-30,Annual,29.0,Cancelled
S006301,C05180,P03,2025-09-23,,Monthly,149.0,Active
S006302,C05181,P03,2025-02-26,,Monthly,149.0,Active
S006303,C05181,P04,2025-10-24,,Monthly,399.0,Active
S006304,C05182,P01,2025-04-19,2025-11-18,Monthly,29.0,Cancelled
S006305,C05182,P02,2025-11-18,2025-12-17,Monthly,79.0,Cancelled
S006306,C05183,P02,2025-07-25,2025-10-30,Monthly,79.0,Cancelled
S006307,C05184,P03,2024-10-21,,Monthly,149.0,Active
S006308,C05184,P02,2025-05-06,,Annual,79.0,Active
S006309,C05185,P02,2025-01-19,,Monthly,79.0,Active
S006310,C05185,P03,2025-08-07,,Monthly,149.0,Active
S006311,C05186,P01,2024-05-03,,Monthly,29.0,Active
S006312,C05187,P02,2025-07-14,,Monthly,79.0,Active
S006313,C05188,P01,2024-11-12,,Monthly,29.0,Active
S006314,C05189,P02,2024-06-17,,Monthly,79.0,Active
S006315,C05190,P02,2024-01-12,2024-10-12,Annual,79.0,Cancelled
S006316,C05190,P01,2024-10-12,2025-08-26,Monthly,29.0,Cancelled
S006317,C05191,P01,2024-10-20,,Monthly,29.0,Active
S006318,C05191,P02,2025-08-20,,Monthly,79.0,Active
S006319,C05192,P04,2025-10-05,,Annual,399.0,Active
S006320,C05193,P03,2024-03-04,,Monthly,149.0,Active
S006321,C05194,P03,2025-10-14,,Monthly,149.0,Active
S006322,C05195,P02,2025-04-11,,Monthly,79.0,Active
S006323,C05196,P04,2025-11-15,,Monthly,399.0,Active
S006324,C05197,P02,2025-04-21,,Monthly,79.0,Active
S006325,C05198,P02,2024-10-28,,Annual,79.0,Active
S006326,C05199,P03,2024-05-18,,Monthly,149.0,Active
S006327,C05200,P03,2024-08-30,2024-11-24,Monthly,149.0,Cancelled
S006328,C05201,P02,2024-10-15,,Monthly,79.0,Active
S006329,C05202,P02,2025-03-19,2025-06-11,Annual,79.0,Cancelled
S006330,C05203,P02,2025-02-11,2025-12-14,Monthly,79.0,Cancelled
S006331,C05204,P02,2024-12-12,,Monthly,79.0,Active
S006332,C05205,P01,2024-03-03,,Monthly,29.0,Active
S006333,C05206,P01,2024-07-03,2025-11-18,Annual,29.0,Cancelled
S006334,C05207,P02,2025-05-24,,Monthly,79.0,Active
S006335,C05208,P03,2025-06-26,,Monthly,149.0,Active
S006336,C05208,P04,2025-12-20,,Monthly,399.0,Active
S006337,C05209,P02,2025-05-24,,Monthly,79.0,Active
S006338,C05210,P01,2024-07-11,,Annual,29.0,Active
S006339,C05210,P02,2025-09-20,,Monthly,79.0,Active
S006340,C05210,P01,2025-12-26,,Monthly,29.0,Active
S006341,C05211,P01,2024-12-15,,Monthly,29.0,Active
S006342,C05211,P02,2025-11-22,,Annual,79.0,Active
S006343,C05212,P04,2024-12-09,,Monthly,399.0,Active
S006344,C05212,P03,2025-12-20,,Monthly,149.0,Active
S006345,C05213,P02,2025-09-11,,Annual,79.0,Active
S006346,C05214,P04,2025-08-30,2025-12-21,Monthly,399.0,Cancelled
S006347,C05215,P01,2024-08-07,,Annual,29.0,Active
S006348,C05215,P01,2025-10-12,,Monthly,29.0,Active
S006349,C05215,P02,2025-12-31,,Monthly,79.0,Active
S006350,C05216,P03,2025-05-12,,Monthly,149.0,Active
S006351,C05217,P03,2024-08-27,,Monthly,149.0,Active
S006352,C05218,P02,2024-07-23,2024-10-30,Monthly,79.0,Cancelled
S006353,C05218,P03,2024-10-30,2025-07-29,Monthly,149.0,Cancelled
S006354,C05218,P04,2025-07-29,2025-11-15,Annual,399.0,Cancelled
S006355,C05219,P02,2024-10-09,2025-01-05,Annual,79.0,Cancelled
S006356,C05220,P01,2025-03-23,,Monthly,29.0,Active
S006357,C05221,P02,2025-09-26,2025-12-05,Monthly,79.0,Cancelled
S006358,C05222,P01,2025-11-06,,Monthly,29.0,Active
S006359,C05223,P03,2024-12-05,2025-03-05,Monthly,149.0,Cancelled
S006360,C05224,P03,2024-10-12,,Annual,149.0,Active
S006361,C05225,P04,2025-01-19,2025-06-09,Monthly,399.0,Cancelled
S006362,C05226,P03,2025-03-20,2025-10-06,Monthly,149.0,Cancelled
S006363,C05227,P03,2025-07-25,,Monthly,149.0,Active
S006364,C05228,P01,2024-03-20,2025-06-06,Monthly,29.0,Cancelled
S006365,C05228,P02,2025-06-06,2025-10-31,Annual,79.0,Cancelled
S006366,C05229,P03,2024-07-22,,Annual,149.0,Active
S006367,C05230,P03,2024-03-17,,Annual,149.0,Active
S006368,C05231,P04,2025-11-27,,Annual,399.0,Active
S006369,C05232,P02,2025-03-11,,Monthly,79.0,Active
S006370,C05233,P04,2024-01-06,,Monthly,399.0,Active
S006371,C05233,P04,2025-07-13,,Monthly,399.0,Active
S006372,C05234,P04,2025-01-16,,Annual,399.0,Active
S006373,C05235,P01,2024-07-04,2025-08-23,Monthly,29.0,Cancelled
S006374,C05236,P02,2025-08-26,,Annual,79.0,Active
S006375,C05237,P03,2025-04-28,,Monthly,149.0,Active
S006376,C05237,P04,2025-09-06,,Monthly,399.0,Active
S006377,C05238,P02,2024-11-03,,Monthly,79.0,Active
S006378,C05239,P01,2024-10-26,,Monthly,29.0,Active
S006379,C05239,P02,2025-05-26,,Monthly,79.0,Active
S006380,C05240,P03,2024-01-11,2024-05-23,Monthly,149.0,Cancelled
S006381,C05240,P02,2024-05-23,2025-07-09,Annual,79.0,Cancelled
S006382,C05241,P01,2024-07-15,,Monthly,29.0,Active
S006383,C05241,P01,2025-07-02,,Monthly,29.0,Active
S006384,C05242,P01,2024-06-11,,Monthly,29.0,Active
S006385,C05243,P02,2025-06-10,2025-11-21,Monthly,79.0,Cancelled
S006386,C05244,P01,2024-10-11,,Monthly,29.0,Active
S006387,C05245,P01,2025-02-25,,Monthly,29.0,Active
S006388,C05246,P01,2024-05-16,,Monthly,29.0,Active
S006389,C05246,P01,2025-04-21,,Monthly,29.0,Active
S006390,C05246,P01,2025-09-28,,Monthly,29.0,Active
S006391,C05247,P01,2024-01-06,,Monthly,29.0,Active
S006392,C05248,P02,2024-09-05,,Monthly,79.0,Active
S006393,C05249,P04,2025-09-28,,Monthly,399.0,Active
S006394,C05250,P03,2024-02-15,,Monthly,149.0,Active
S006395,C05251,P01,2025-09-07,,Annual,29.0,Active
S006396,C05252,P01,2025-07-02,,Annual,29.0,Active
S006397,C05253,P02,2024-08-23,,Monthly,79.0,Active
S006398,C05254,P02,2024-11-02,,Monthly,79.0,Active
S006399,C05255,P01,2025-07-02,,Monthly,29.0,Active
S006400,C05256,P03,2024-07-10,,Monthly,149.0,Active
S006401,C05257,P03,2024-03-21,,Monthly,149.0,Active
S006402,C05258,P02,2025-06-24,,Monthly,79.0,Active
S006403,C05258,P03,2025-12-14,,Monthly,149.0,Active
S006404,C05259,P01,2024-09-09,,Annual,29.0,Active
S006405,C05260,P01,2024-12-16,,Monthly,29.0,Active
S006406,C05260,P01,2025-06-15,,Monthly,29.0,Active
S006407,C05261,P01,2025-10-31,,Monthly,29.0,Active
S006408,C05262,P02,2024-03-28,,Annual,79.0,Active
S006409,C05262,P03,2024-11-15,,Annual,149.0,Active
S006410,C05262,P04,2025-05-25,,Monthly,399.0,Active
S006411,C05263,P02,2024-12-04,,Monthly,79.0,Active
S006412,C05264,P03,2024-12-10,,Monthly,149.0,Active
S006413,C05265,P01,2024-02-25,2024-05-06,Monthly,29.0,Cancelled
S006414,C05266,P01,2024-07-02,2025-11-22,Monthly,29.0,Cancelled
S006415,C05267,P03,2025-10-29,2025-12-28,Monthly,149.0,Cancelled
S006416,C05268,P01,2024-11-30,,Annual,29.0,Active
S006417,C05269,P01,2024-06-27,,Monthly,29.0,Active
S006418,C05270,P01,2025-03-27,,Monthly,29.0,Active
S006419,C05271,P02,2024-07-10,,Annual,79.0,Active
S006420,C05272,P01,2025-02-02,2025-12-18,Monthly,29.0,Cancelled
S006421,C05273,P02,2024-03-17,2024-10-31,Monthly,79.0,Cancelled
S006422,C05274,P01,2024-11-13,,Monthly,29.0,Active
S006423,C05275,P02,2024-12-05,,Monthly,79.0,Active
S006424,C05276,P02,2024-07-08,,Monthly,79.0,Active
S006425,C05276,P03,2025-05-22,,Monthly,149.0,Active
S006426,C05277,P01,2024-10-31,,Monthly,29.0,Active
S006427,C05277,P01,2025-03-26,,Monthly,29.0,Active
S006428,C05277,P01,2025-07-03,,Monthly,29.0,Active
S006429,C05278,P02,2025-04-21,2025-09-05,Monthly,79.0,Cancelled
S006430,C05278,P01,2025-09-05,2025-12-05,Monthly,29.0,Cancelled
S006431,C05279,P02,2025-01-15,,Monthly,79.0,Active
S006432,C05280,P02,2024-09-14,,Monthly,79.0,Active
S006433,C05281,P03,2025-11-13,,Monthly,149.0,Active
S006434,C05282,P01,2024-06-02,,Monthly,29.0,Active
S006435,C05283,P03,2024-05-25,,Monthly,149.0,Active
S006436,C05284,P01,2025-01-11,,Monthly,29.0,Active
S006437,C05285,P02,2025-05-02,,Annual,79.0,Active
S006438,C05286,P02,2024-07-10,,Annual,79.0,Active
S006439,C05287,P01,2025-07-06,,Monthly,29.0,Active
S006440,C05288,P02,2025-07-31,,Monthly,79.0,Active
S006441,C05289,P02,2025-08-10,,Monthly,79.0,Active
S006442,C05290,P02,2024-06-18,,Monthly,79.0,Active
S006443,C05291,P03,2024-03-01,,Annual,149.0,Active
S006444,C05292,P01,2024-02-16,,Monthly,29.0,Active
S006445,C05292,P02,2025-07-20,,Monthly,79.0,Active
S006446,C05293,P03,2024-09-25,,Monthly,149.0,Active
S006447,C05294,P01,2025-04-10,,Monthly,29.0,Active
S006448,C05295,P02,2025-03-20,,Monthly,79.0,Active
S006449,C05296,P03,2025-02-17,,Monthly,149.0,Active
S006450,C05296,P04,2025-12-25,,Annual,399.0,Active
S006451,C05297,P02,2024-05-03,,Monthly,79.0,Active
S006452,C05298,P03,2025-06-24,,Monthly,149.0,Active
S006453,C05299,P03,2025-05-05,,Monthly,149.0,Active
S006454,C05300,P01,2024-07-10,,Annual,29.0,Active
S006455,C05301,P02,2024-09-14,,Monthly,79.0,Active
S006456,C05302,P02,2025-06-02,,Annual,79.0,Active
S006457,C05303,P04,2024-05-09,,Annual,399.0,Active
S006458,C05304,P03,2024-06-15,,Monthly,149.0,Active
S006459,C05305,P04,2024-03-13,,Monthly,399.0,Active
S006460,C05306,P01,2024-11-25,2025-05-13,Annual,29.0,Cancelled
S006461,C05307,P02,2024-12-31,2025-12-15,Monthly,79.0,Cancelled
S006462,C05308,P01,2025-05-30,,Monthly,29.0,Active
S006463,C05309,P02,2025-04-19,,Annual,79.0,Active
S006464,C05309,P03,2025-08-10,,Monthly,149.0,Active
S006465,C05310,P02,2025-11-30,,Monthly,79.0,Active
S006466,C05311,P02,2024-06-13,,Monthly,79.0,Active
S006467,C05312,P03,2024-10-25,,Annual,149.0,Active
S006468,C05313,P01,2025-03-22,,Annual,29.0,Active
S006469,C05314,P03,2025-09-13,,Monthly,149.0,Active
S006470,C05315,P02,2024-09-25,,Monthly,79.0,Active
S006471,C05316,P02,2024-03-17,,Monthly,79.0,Active
S006472,C05317,P02,2024-05-27,,Monthly,79.0,Active
S006473,C05317,P01,2025-02-17,,Monthly,29.0,Active
S006474,C05318,P01,2024-02-03,,Monthly,29.0,Active
S006475,C05319,P02,2024-09-20,,Annual,79.0,Active
S006476,C05320,P02,2025-11-02,,Annual,79.0,Active
S006477,C05321,P03,2025-06-18,,Monthly,149.0,Active
S006478,C05322,P03,2024-04-02,,Monthly,149.0,Active
S006479,C05323,P01,2024-06-06,2025-10-11,Annual,29.0,Cancelled
S006480,C05323,P01,2025-10-11,2025-10-20,Monthly,29.0,Cancelled
S006481,C05323,P02,2025-10-20,2025-10-20,Annual,79.0,Cancelled
S006482,C05324,P01,2024-04-20,,Monthly,29.0,Active
S006483,C05324,P01,2024-12-05,,Monthly,29.0,Active
S006484,C05324,P01,2025-05-03,,Monthly,29.0,Active
S006485,C05325,P01,2024-09-22,2025-05-24,Monthly,29.0,Cancelled
S006486,C05326,P02,2024-05-22,,Monthly,79.0,Active
S006487,C05327,P02,2024-11-24,,Monthly,79.0,Active
S006488,C05328,P03,2024-10-19,,Monthly,149.0,Active
S006489,C05328,P04,2025-05-06,,Monthly,399.0,Active
S006490,C05329,P02,2025-08-29,,Monthly,79.0,Active
